participant,language,task,word,stop,foll_vowel, type, duration,corr,excl,reason,negvotva,posvotva,
147,hu,c,betartja,b,ɛ,NEG_VOT,-96,FALSE,,,,,
78,hu,c,betartják,b,ɛ,,,,TRUE,CS,,,
14,hu,c,beteg,b,ɛ,,,,TRUE,CS,,,
24,hu,c,beteg,b,ɛ,,,,TRUE,CS,,,
47,hu,c,beteg,b,ɛ,NEG_VOT,-83,TRUE,,,,,
14,hu,q,beteg,b,ɛ,,,,TRUE,NR,,,
23,hu,q,beteg,b,ɛ,POS_VOT,9,FALSE,,,,,
24,hu,senr,beteg,b,ɛ,,,,TRUE,NR,,,
24,hu,c,beteg,b,ɛ,POS_VOT,8,FALSE,,,,,
23,hu,q,beteg,b,ɛ,NEG_VOT,-99,TRUE,,,,,
23,hu,q,beteg,b,ɛ,NEG_VOT,-102,FALSE,,,,,
23,hu,q,beteg,b,ɛ,NEG_VOT,-71,TRUE,,,,,
23,hu,q,beteg,b,ɛ,NEG_VOT,-58,TRUE,,,,,
23,hu,q,betegágyat,b,ɛ,NEG_VOT,-49,TRUE,,,,,
14,hu,q,betegekkel,b,ɛ,,,,TRUE,NR,,,
23,hu,q,betegen,b,ɛ,NEG_VOT,-88,TRUE,,,,,
24,hu,c,beteggel,b,ɛ,,,,TRUE,CS,,,
24,hu,c,beteggel,b,ɛ,,,,TRUE,CS,,,
14,hu,c,betegként,b,ɛ,NEG_VOT,-121,FALSE,,,,,
47,hu,r,betegség,b,ɛ,NEG_VOT,-37,FALSE,,,,,
4,hu,senr,betegség,b,ɛ,NEG_VOT,-63,FALSE,,,,,
6,hu,senr,betegség,b,ɛ,NEG_VOT,-48,FALSE,,,,,
79,hu,senr,betegség,b,ɛ,NEG_VOT,-74,FALSE,,,,,
14,hu,c,betegsége,b,ɛ,NEG_VOT,-76,TRUE,,,,,
14,hu,c,betegsége,b,ɛ,NEG_VOT,-100,FALSE,,,,,
47,hu,q,betegségek,b,ɛ,NEG_VOT,-59,TRUE,,,,,
47,hu,q,betegségek,b,ɛ,NEG_VOT,-46,FALSE,,,,,
23,hu,q,betegséggel,b,ɛ,NEG_VOT,-77,FALSE,,,,,
49,hu,q,betekintésem,b,ɛ,NEG_VOT,-48,TRUE,,,,,
67,hu,c,betelefonál,b,ɛ,NEG_VOT,-70,TRUE,,,,,
67,hu,c,betelefonál,b,ɛ,NEG_VOT,-54,TRUE,,,,,
67,hu,q,betelefonálnak,b,ɛ,NEG_VOT,-92,TRUE,,,,,
67,hu,q,betenni,b,ɛ,NEG_VOT,-77,TRUE,,,,,
45,hu,s,beteszem,b,ɛ,NEG_VOT,-56,FALSE,,,,,
4,hu,q,betettek,b,ɛ,NEG_VOT,-59,FALSE,,,,,
4,hu,c,betlehembe,b,ɛ,NEG_VOT,-72,TRUE,,,,,
32,hu,q,betlehemi,b,ɛ,NEG_VOT,-88,FALSE,,,,,
51,hu,s,betörés,b,ɛ,NEG_VOT,-21,TRUE,,,,,
4,hu,s,betört,b,ɛ,NEG_VOT,-106,TRUE,,,,,
51,hu,c,betűjellel,b,ɛ,NEG_VOT,-112,FALSE,,,,,
50,hu,c,betűs,b,ɛ,,,,TRUE,CS,,,
67,hu,c,betűs,b,ɛ,NEG_VOT,-57,TRUE,,,,,
47,hu,q,betűt,b,ɛ,,,,TRUE,CS,,,
51,hu,c,betűvel,b,ɛ,,,,TRUE,CS,,,
79,hu,s,beugrik,b,ɛ,NEG_VOT,-86,FALSE,,,,,
61,hu,q,beül,b,ɛ,NEG_VOT,-58,FALSE,,,,,
32,hu,c,beülsz,b,ɛ,NEG_VOT,-32,FALSE,,,,,
1,hu,c,beültetett,b,ɛ,NEG_VOT,-81,TRUE,,,,,
32,hu,c,beültetik,b,ɛ,,,,TRUE,CS,,,
78,hu,q,beültetni,b,ɛ,NEG_VOT,-84,TRUE,,,,,
3,hu,s,beültettek,b,ɛ,,,,TRUE,CS,,,
149,hu,q,beutazhatod,b,ɛ,POS_VOT,45,FALSE,,,,,
78,hu,c,bevágni,b,ɛ,,,,TRUE,CS,,,
45,hu,q,bevállalt,b,ɛ,,,,TRUE,CS,,,
147,hu,c,bevált,b,ɛ,NEG_VOT,-66,FALSE,,,,,
4,hu,q,bevált,b,ɛ,,,,TRUE,CS,,,
82,hu,q,bevált,b,ɛ,NEG_VOT,-112,TRUE,,,,,
45,hu,q,beváltam,b,ɛ,NEG_VOT,-87,TRUE,,,,,
147,hu,c,bevásárol,b,ɛ,,,,TRUE,CS,,,
79,hu,s,bevegye,b,ɛ,NEG_VOT,-52,TRUE,,,,,
2,hu,c,bevenni,b,ɛ,,,,TRUE,CS,,,
2,hu,s,bevenni,b,ɛ,NEG_VOT,-52,FALSE,,,,,
4,hu,c,beveszi,b,ɛ,,,,TRUE,CS,,,
61,hu,c,bevétele,b,ɛ,,,,TRUE,CS,,,
82,hu,q,bevétele,b,ɛ,,,,TRUE,CS,,,
51,hu,q,bevételeik,b,ɛ,POS_VOT,11,FALSE,,,,,
52,hu,q,bevetett,b,ɛ,NEG_VOT,-86,TRUE,,,,,
7,hu,q,bevett,b,ɛ,,,,TRUE,CS,,,
45,hu,q,bevezetés,b,ɛ,,,,TRUE,CS,,,
60,hu,q,bevezetésre,b,ɛ,NEG_VOT,-54,FALSE,,,,,
4,hu,q,bevezetném,b,ɛ,,,,TRUE,CS,,,
165,hu,q,bevezették,b,ɛ,,,,TRUE,CS,,,
147,hu,c,bevezettem,b,ɛ,,,,TRUE,CS,,,
1,hu,c,bevinni,b,ɛ,,,,TRUE,CS,,,
24,hu,q,bevinni,b,ɛ,,,,TRUE,CS,,,
49,hu,q,bevitte,b,ɛ,,,,TRUE,CS,,,
1,hu,c,bevittek,b,ɛ,,,,TRUE,CS,,,
147,hu,c,bevllom,b,ɛ,,,,TRUE,CS,,,
4,hu,s,bevonultak,b,ɛ,NEG_VOT,-149,FALSE,,,,,
6,hu,s,bezárták,b,ɛ,NEG_VOT,-62,TRUE,,,,,
29,hu,s,bezárták,b,ɛ,,,,TRUE,CS,,,
50,hu,s,bezárták,b,ɛ,NEG_VOT,-61,TRUE,,,,,
78,hu,s,bezárták,b,ɛ,NEG_VOT,-100,FALSE,,,,,
82,hu,s,bezárták,b,ɛ,NEG_VOT,-44,TRUE,,,,,
147,hu,s,bezárták,b,ɛ,NEG_VOT,-112,FALSE,,,,,
165,hu,s,bezárták,b,ɛ,,,,TRUE,CS,,,
165,hu,c,bezártuk,b,ɛ,NEG_VOT,-72,TRUE,,,,,
23,hu,c,bezsúfolva,b,ɛ,NEG_VOT,-83,TRUE,,,,,
23,hu,c,bezsuppanva,b,ɛ,NEG_VOT,-67,TRUE,,,,,
78,hu,q,bibi,b,i,NEG_VOT,-62,TRUE,,,,,
47,hu,q,biblia,b,i,POS_VOT,10,FALSE,,,,,
47,hu,q,bibliaórát,b,i,POS_VOT,11,FALSE,,,,,
47,hu,q,bibliáról,b,i,NEG_VOT,-123,TRUE,,,,,
47,hu,q,bibliát,b,i,POS_VOT,20,FALSE,,,,,
32,hu,s,biccentett,b,i,NEG_VOT,-63,FALSE,,,,,
147,hu,q,biciklis,b,i,NEG_VOT,-54,FALSE,,,,,
61,hu,q,biciklisták,b,i,NEG_VOT,-65,TRUE,,,,,
79,hu,q,biciklivel,b,i,NEG_VOT,-69,TRUE,,,,,
149,hu,q,biciklivel,b,i,,,,TRUE,CS,,,
165,hu,c,bicskén,b,i,NEG_VOT,-63,TRUE,,,,,
165,hu,q,bíéjben,b,i,NEG_VOT,-94,TRUE,,,,,
29,hu,q,biliben,b,i,,,,TRUE,CS,,,
32,hu,q,billenjünk,b,i,NEG_VOT,-67,TRUE,,,,,
32,hu,q,billenjünk,b,i,NEG_VOT,-55,TRUE,,,,,
38,hu,q,billentyűs,b,i,NEG_VOT,-51,F,,,,,
38,hu,q,billentyűsöket,b,i,NEG_VOT,-165,TRUE,,,,,
45,hu,q,biológia,b,i,,,,TRUE,CS,,,
79,hu,c,biológiai,b,i,,,,TRUE,CS,,,
51,hu,q,biológiai,b,i,NEG_VOT,-34,FALSE,,,,,
79,hu,s,biológiai,b,i,,,,TRUE,CS,,,
78,hu,q,bírja,b,iː,,,,TRUE,CS,,,
147,hu,q,birkamód,b,i,,,,TRUE,CS,,,
147,hu,q,bírna,b,iː,,,,TRUE,CS,,,
47,hu,q,bírnak,b,iː,NEG_VOT,-89,TRUE,,,,,
1,hu,q,bírom,b,iː,,,,TRUE,CS,,,
10,hu,q,bírom,b,iː,NEG_VOT,-121,FALSE,,,,,
47,hu,q,bírom,b,iː,,,,TRUE,CS,,,
10,hu,q,bírom,b,iː,NEG_VOT,-121,FALSE,,,,,
79,hu,q,bíróság,b,iː,,,,TRUE,CS,,,
79,hu,q,bírósági,b,iː,NEG_VOT,-73,TRUE,,,,,
79,hu,q,bírósági,b,iː,NEG_VOT,-70,TRUE,,,,,
79,hu,q,bírósági,b,iː,,,,TRUE,CS,,,
147,hu,q,bíróságoknak,b,iː,,,,TRUE,CS,,,
147,hu,q,bíróságokon,b,iː,NEG_VOT,-80,TRUE,,,,,
147,hu,q,bíróságon,b,iː,,,,TRUE,CS,,,
147,hu,q,bíróságon,b,iː,,,,TRUE,CS,,,
38,hu,s,bírták,b,iː,NEG_VOT,-95,TRUE,,,,,
61,hu,s,bírtak,b,iː,POS_VOT,26,FALSE,,,,,
14,hu,c,birtokában,b,i,,,,TRUE,CS,,,
14,hu,c,birtokában,b,i,,,,TRUE,CS,,,
4,hu,q,bírtuk,b,iː,,,,TRUE,CS,,,
149,hu,c,birzasztó,b,i,NEG_VOT,-98,TRUE,,,,,
52,hu,q,bizalma,b,i,NEG_VOT,-80,TRUE,,,,,
1,hu,q,bizalmatlanságot,b,i,,,,TRUE,CS,,,
1,hu,q,bizalmatlanságot,b,i,,,,TRUE,CS,,,
1,hu,q,bízik,b,iː,NEG_VOT,-84,TRUE,,,,,
10,hu,q,bízik,b,iː,,,,TRUE,CS,,,
52,hu,q,bízik,b,iː,,,,TRUE,CS,,,
10,hu,q,bízik,b,iː,,,,TRUE,CS,,,
147,hu,c,bízni,b,iː,,,,TRUE,CS,,,
38,hu,q,bízni,b,iː,,,,TRUE,CS,,,
45,hu,q,bízni,b,iː,NEG_VOT,-102,TRUE,,,,,
50,hu,q,bízni,b,iː,NEG_VOT,-80,TRUE,,,,,
1,hu,q,bízom,b,iː,,,,TRUE,CS,,,
23,hu,q,bízom,b,iː,,,,TRUE,CS,,,
50,hu,q,bízom,b,iː,NEG_VOT,-63,FALSE,,,,,
49,hu,c,bizományiba,b,i,NEG_VOT,-88,TRUE,,,,,
7,hu,c,bizony,b,i,NEG_VOT,-52,TRUE,,,,,
14,hu,c,bizony,b,i,,,,TRUE,CS,,,
45,hu,c,bizony,b,i,,,,TRUE,NR,,,
78,hu,c,bizony,b,i,NEG_VOT,-64,TRUE,,,,,
165,hu,c,bizony,b,i,,,,TRUE,CS,,,
14,hu,q,bizony,b,i,,,,TRUE,NR,,,
24,hu,q,bizony,b,i,POS_VOT,24,FALSE,,,,,
45,hu,q,bizony,b,i,,,,TRUE,NR,,,
47,hu,q,bizony,b,i,NEG_VOT,-37,TRUE,,,,,
50,hu,q,bizony,b,i,,,,TRUE,CS,,,
78,hu,q,bizony,b,i,,,,TRUE,NR,,,
165,hu,q,bizony,b,i,,,,TRUE,CS,,,
7,hu,s,bizony,b,i,,,,TRUE,CS,,,
79,hu,s,bizony,b,i,NEG_VOT,-67,TRUE,,,,,
78,hu,c,bizony,b,i,,,,TRUE,NR,,,
165,hu,c,bizony,b,i,NEG_VOT,-129,TRUE,,,,,
14,hu,q,bizony,b,i,,,,TRUE,NR,,,
24,hu,q,bizony,b,i,NEG_VOT,-88,FALSE,,,,,
45,hu,q,bizony,b,i,,,,TRUE,CS,,,
45,hu,q,bizonyítani,b,i,NEG_VOT,-75,TRUE,,,,,
1,hu,s,bizonyítani,b,i,,,,TRUE,CS,,,
6,hu,s,bizonyítani,b,i,,,,TRUE,NR,,,
29,hu,s,bizonyítani,b,i,POS_VOT,40,FALSE,,,,,
45,hu,q,bizonyítani,b,i,NEG_VOT,-63,TRUE,,,,,
45,hu,q,bizonyításra,b,i,NEG_VOT,-84,TRUE,,,,,
147,hu,q,bizonyítékként,b,i,NEG_VOT,-43,FALSE,,,,,
147,hu,q,bizonyítékként,b,i,,,,TRUE,CS,,,
147,hu,q,bizonyítékként,b,i,,,,TRUE,CS,,,
2,hu,q,bizonyítja,b,i,NEG_VOT,-83,TRUE,,,,,
61,hu,s,bizonyított,b,i,NEG_VOT,-68,TRUE,,,,,
29,hu,s,bizonyították,b,i,,,,TRUE,CS,,,
78,hu,c,bizonyítvány,b,i,,,,TRUE,CS,,,
4,hu,c,bizonyos,b,i,,,,TRUE,NR,,,
10,hu,c,bizonyos,b,i,NEG_VOT,-149,TRUE,,,,,
14,hu,c,bizonyos,b,i,,,,TRUE,NR,,,
60,hu,c,bizonyos,b,i,NEG_VOT,-48,FALSE,,,,,
67,hu,c,bizonyos,b,i,,,,TRUE,CS,,,
165,hu,c,bizonyos,b,i,NEG_VOT,-92,TRUE,,,,,
4,hu,q,bizonyos,b,i,NEG_VOT,-124,FALSE,,,,,GOOD PICTURE
7,hu,q,bizonyos,b,i,NEG_VOT,-58,TRUE,,,,,
14,hu,q,bizonyos,b,i,,,,TRUE,CS,,,
23,hu,q,bizonyos,b,i,NEG_VOT,-90,TRUE,,,,,
29,hu,q,bizonyos,b,i,NEG_VOT,-67,FALSE,,,,,
38,hu,q,bizonyos,b,i,,,,TRUE,CS,,,
45,hu,q,bizonyos,b,i,NEG_VOT,-43,FALSE,,,,,
49,hu,q,bizonyos,b,i,NEG_VOT,-35,TRUE,,,,,
50,hu,q,bizonyos,b,i,NEG_VOT,-118,FALSE,,,,,
51,hu,q,bizonyos,b,i,NEG_VOT,-22,TRUE,,,,,
52,hu,q,bizonyos,b,i,,,,TRUE,CS,,,
60,hu,q,bizonyos,b,i,NEG_VOT,-91,TRUE,,,,,
82,hu,q,bizonyos,b,i,NEG_VOT,-46,FALSE,,,,,
147,hu,q,bizonyos,b,i,NEG_VOT,-43,FALSE,,,,,
14,hu,s,bizonyos,b,i,NEG_VOT,-60,TRUE,,,,,
78,hu,s,bizonyos,b,i,,,,TRUE,CS,,,
147,hu,s,bizonyos,b,i,,,,TRUE,CS,,,
4,hu,q,bizonyos,b,i,NEG_VOT,-70,TRUE,,,,,
14,hu,q,bizonyos,b,i,,,,TRUE,NV,,,
23,hu,q,bizonyos,b,i,NEG_VOT,-71,TRUE,,,,,
45,hu,q,bizonyos,b,i,NEG_VOT,-70,TRUE,,,,,
49,hu,q,bizonyos,b,i,,,,TRUE,CS,,,
51,hu,q,bizonyos,b,i,NEG_VOT,-66,FALSE,,,,,
60,hu,q,bizonyos,b,i,NEG_VOT,-79,TRUE,,,,,
82,hu,q,bizonyos,b,i,,,,TRUE,CS,,,
14,hu,s,bizonyos,b,i,NEG_VOT,-107,FALSE,,,,,
4,hu,q,bizonyos,b,i,,,,TRUE,CS,,,
14,hu,q,bizonyos,b,i,NEG_VOT,-110,FALSE,,,,,
45,hu,q,bizonyos,b,i,,,,TRUE,CS,,,
49,hu,q,bizonyos,b,i,NEG_VOT,-33,FALSE,,,,,
60,hu,q,bizonyos,b,i,NEG_VOT,-32,FALSE,,,,,
82,hu,q,bizonyos,b,i,NEG_VOT,-66,TRUE,,,,,
14,hu,q,bizonyos,b,i,,,,TRUE,CS,,,
82,hu,q,bizonyos,b,i,NEG_VOT,-58,FALSE,,,,,
24,hu,senr,bizonyosan,b,i,POS_VOT,12,FALSE,,,,,
60,hu,q,bizonyosoknál,b,i,NEG_VOT,-133,TRUE,,,,,
47,hu,r,bizonysággal,b,i,NEG_VOT,-64,TRUE,,,,,
47,hu,c,bizonytalan,b,i,,,,TRUE,CS,,,
47,hu,c,bizonytalan,b,i,NEG_VOT,-89,TRUE,,,,,
47,hu,c,bizonytalan,b,i,NEG_VOT,-93,TRUE,,,,,
45,hu,q,bizonytalanok,b,i,NEG_VOT,-74,FALSE,,,,,
49,hu,c,bizottsága,b,i,,,,TRUE,CS,,,
7,hu,q,bizottságból,b,i,,,,TRUE,CS,,,
165,hu,c,bizsu,b,i,NEG_VOT,-73,TRUE,,,,,
165,hu,c,bizsuról,b,i,NEG_VOT,-80,TRUE,,,,,
4,hu,q,bíztak,b,iː,,,,TRUE,CS,,,
60,hu,c,bizton,b,i,,,,TRUE,CS,,,
147,hu,q,biztonsága,b,i,,,,TRUE,CS,,,
49,hu,c,biztonságát,b,i,,,,TRUE,CS,,,
52,hu,s,biztonságba,b,i,,,,TRUE,CS,,,
147,hu,c,biztonságban,b,i,NEG_VOT,-76,FALSE,,,,,
61,hu,q,biztonsággal,b,i,,,,TRUE,CS,,,
1,hu,c,biztonsági,b,i,,,,TRUE,CS,,,
1,hu,c,biztonsági,b,i,,,,TRUE,CS,,,
49,hu,s,biztonságnak,b,i,,,,TRUE,CS,,,
1,hu,c,biztonságos,b,i,,,,TRUE,CS,,,
50,hu,q,biztonságos,b,i,NEG_VOT,-72,TRUE,,,,,
50,hu,q,biztonságos,b,i,NEG_VOT,-60,TRUE,,,,,
50,hu,q,biztonságos,b,i,NEG_VOT,-74,TRUE,,,,,
60,hu,c,biztonságosabbnak,b,i,NEG_VOT,-72,TRUE,,,,,
51,hu,c,biztonságosan,b,i,,,,TRUE,CS,,,
79,hu,c,biztonságot,b,i,NEG_VOT,-73,FALSE,,,,,
147,hu,q,biztonságuk,b,i,NEG_VOT,-53,TRUE,,,,,
2,hu,c,biztos,b,i,NEG_VOT,-76,FALSE,,,,,
3,hu,c,biztos,b,i,,,,TRUE,CS,,,
10,hu,c,biztos,b,i,,,,TRUE,CS,,,
24,hu,c,biztos,b,i,NEG_VOT,-148,TRUE,,,,,
47,hu,c,biztos,b,i,NEG_VOT,-55,TRUE,,,,,
51,hu,c,biztos,b,i,POS_VOT,10,FALSE,,,,,
52,hu,c,biztos,b,i,,,,TRUE,CS,,,
60,hu,c,biztos,b,i,,,,TRUE,CS,,,
61,hu,c,biztos,b,i,,,,TRUE,CS,,,
67,hu,c,biztos,b,i,NEG_VOT,-73,TRUE,,,,,
78,hu,c,biztos,b,i,,,,TRUE,CS,,,
79,hu,c,biztos,b,i,,,,TRUE,CS,,,
147,hu,c,biztos,b,i,,,,TRUE,NR,,,
149,hu,c,biztos,b,i,,,,TRUE,CS,,,
165,hu,c,biztos,b,i,NEG_VOT,-116,TRUE,,,,,
2,hu,q,biztos,b,i,,,,TRUE,CS,,,
3,hu,q,biztos,b,i,,,,TRUE,CS,,,
10,hu,q,biztos,b,i,,,,TRUE,CS,,,
14,hu,q,biztos,b,i,,,,TRUE,NR,,,
23,hu,q,biztos,b,i,NEG_VOT,-95,TRUE,,,,,
24,hu,q,biztos,b,i,,,,TRUE,CS,,,
29,hu,q,biztos,b,i,NEG_VOT,-87,FALSE,,,,,
45,hu,q,biztos,b,i,NEG_VOT,-67,TRUE,,,,,
47,hu,q,biztos,b,i,,,,TRUE,CS,,,
49,hu,q,biztos,b,i,NEG_VOT,-146,FALSE,,,,,
50,hu,q,biztos,b,i,,,,TRUE,CS,,,
51,hu,q,biztos,b,i,,,,TRUE,CS,,,
52,hu,q,biztos,b,i,,,,TRUE,NR,,,
60,hu,q,biztos,b,i,,,,TRUE,NR,,,
78,hu,q,biztos,b,i,NEG_VOT,-127,FALSE,,,,,
79,hu,q,biztos,b,i,,,,TRUE,CS,,,
147,hu,q,biztos,b,i,,,,TRUE,CS,,,
149,hu,q,biztos,b,i,POS_VOT,-77,TRUE,,,,,
3,hu,s,biztos,b,i,,,,TRUE,NR,,,
45,hu,s,biztos,b,i,POS_VOT,-63,TRUE,,,,,
49,hu,s,biztos,b,i,POS_VOT,15,FALSE,,,,,
149,hu,s,biztos,b,i,,,,TRUE,CS,,,
24,hu,senr,biztos,b,i,POS_VOT,21,TRUE,,,,,
2,hu,c,biztos,b,i,,,,TRUE,CS,,,
10,hu,c,biztos,b,i,,,,TRUE,NR,,,
47,hu,c,biztos,b,i,,,,TRUE,CS,,,
52,hu,c,biztos,b,i,,,,TRUE,NR,,,
60,hu,c,biztos,b,i,,,,TRUE,CS,,,
61,hu,c,biztos,b,i,,,,TRUE,CS,,,
67,hu,c,biztos,b,i,NEG_VOT,-60,TRUE,,,,,
78,hu,c,biztos,b,i,NEG_VOT,-72,FALSE,,,,,
147,hu,c,biztos,b,i,,,,TRUE,CS,,,
149,hu,c,biztos,b,i,,,,TRUE,CS,,,
165,hu,c,biztos,b,i,,,,TRUE,CS,,,
2,hu,q,biztos,b,i,,,,TRUE,CS,,,
3,hu,q,biztos,b,i,NEG_VOT,-64,TRUE,,,,,
10,hu,q,biztos,b,i,,,,TRUE,CS,,,
14,hu,q,biztos,b,i,,,,TRUE,CS,,,
45,hu,q,biztos,b,i,,,,TRUE,CS,,,
47,hu,q,biztos,b,i,NEG_VOT,-98,FALSE,,,,,
49,hu,q,biztos,b,i,,,,TRUE,CS,,,
50,hu,q,biztos,b,i,,,,TRUE,CS,,,
51,hu,q,biztos,b,i,,,,TRUE,CS,,,
52,hu,q,biztos,b,i,NEG_VOT,-63,TRUE,,,,,
60,hu,q,biztos,b,i,,,,TRUE,CS,,,
78,hu,q,biztos,b,i,,,,TRUE,CS,,,
147,hu,q,biztos,b,i,,,,TRUE,CS,,,
149,hu,q,biztos,b,i,NEG_VOT,-69,TRUE,,,,,
45,hu,s,biztos,b,i,,,,TRUE,CS,,,
2,hu,c,biztos,b,i,,,,TRUE,CS,,,
10,hu,c,biztos,b,i,POS_VOT,16,FALSE,,,,,
52,hu,c,biztos,b,i,,,,TRUE,CS,,,
60,hu,c,biztos,b,i,,,,TRUE,CS,,,
67,hu,c,biztos,b,i,NEG_VOT,-106,TRUE,,,,,
147,hu,c,biztos,b,i,NEG_VOT,-105,FALSE,,,,,
165,hu,c,biztos,b,i,,,,TRUE,CS,,,
2,hu,q,biztos,b,i,,,,TRUE,CS,,,
14,hu,q,biztos,b,i,,,,TRUE,CS,,,
45,hu,q,biztos,b,i,NEG_VOT,-86,TRUE,,,,,
78,hu,q,biztos,b,i,NEG_VOT,-33,TRUE,,,,,
147,hu,q,biztos,b,i,,,,TRUE,CS,,,
10,hu,c,biztos,b,i,,,,TRUE,CS,,,
67,hu,c,biztos,b,i,NEG_VOT,-69,FALSE,,,,,
147,hu,c,biztos,b,i,,,,TRUE,CS,,,
2,hu,q,biztos,b,i,,,,TRUE,CS,,,
14,hu,q,biztos,b,i,,,,TRUE,CS,,,
78,hu,q,biztos,b,i,,,,TRUE,CS,,,
147,hu,q,biztos,b,i,,,,TRUE,CS,,,
67,hu,c,biztos,b,i,NEG_VOT,-68,TRUE,,,,,
147,hu,q,biztos,b,i,,,,TRUE,CS,,,
147,hu,q,biztos,b,i,,,,TRUE,CS,,,
51,hu,c,biztosak,b,i,NEG_VOT,-130,TRUE,,,,,
147,hu,q,biztosak,b,i,,,,TRUE,CS,,,
82,hu,s,biztosít,b,i,,,,TRUE,CS,,,
51,hu,c,biztosítani,b,i,,,,TRUE,CS,,,
149,hu,c,biztosítani,b,i,,,,TRUE,CS,,,
14,hu,q,biztositani,b,i,,,,TRUE,CS,,,
47,hu,r,biztosítani,b,i,,,,TRUE,NR,,,
14,hu,q,biztositani,b,i,,,,TRUE,NR,,,
51,hu,c,biztosítása,b,i,NEG_VOT,-41,TRUE,,,,,
78,hu,r,biztosítást,b,i,NEG_VOT,-26,TRUE,,,,,
79,hu,senr,biztosítást,b,i,,,,TRUE,CS,,,
1,hu,c,biztosítéknak,b,i,,,,TRUE,CS,,,
51,hu,c,biztosító,b,i,,,,TRUE,CS,,,
23,hu,q,biztosító,b,i,,,,TRUE,CS,,,
32,hu,q,biztosítok,b,i,,,,TRUE,NR,,,
38,hu,c,biztosított,b,i,,,,TRUE,NR,,,
6,hu,q,biztosra,b,i,NEG_VOT,-60,TRUE,,,,,
67,hu,c,bízunk,b,iː,NEG_VOT,-72,TRUE,,,,,
32,hu,c,bízva,b,iː,NEG_VOT,-40,FALSE,,,,,
3,hu,c,böbi,b,ø,NEG_VOT,-77,TRUE,,,,,
52,hu,c,bocs,b,o,NEG_VOT,-85,TRUE,,,,,
47,hu,senr,bocsá,b,o,NEG_VOT,-94,FALSE,,,,,
4,hu,c,bocsánat,b,o,NEG_VOT,-72,FALSE,,,,,
14,hu,c,bocsánat,b,o,,,,TRUE,NR,,,
24,hu,c,bocsánat,b,o,,,,TRUE,CS,,,
32,hu,c,bocsánat,b,o,,,,TRUE,CS,,,
4,hu,q,bocsánat,b,o,NEG_VOT,-60,FALSE,,,,,
24,hu,q,bocsánat,b,o,NEG_VOT,-94,TRUE,,,,,
32,hu,q,bocsánat,b,o,NEG_VOT,-73,FALSE,,,,,
38,hu,q,bocsánat,b,o,,,,TRUE,CS,,,
47,hu,q,bocsánat,b,o,NEG_VOT,-58,TRUE,,,,,
61,hu,q,bocsánat,b,o,,,,TRUE,CS,,,
78,hu,r,bocsánat,b,o,NEG_VOT,-40,TRUE,,,,,
4,hu,senr,bocsánat,b,o,,,,TRUE,NR,,,
6,hu,senr,bocsánat,b,o,NEG_VOT,-17,TRUE,,,,,
32,hu,c,bocsánat,b,o,NEG_VOT,-59,FALSE,,,,,
4,hu,q,bocsánat,b,o,,,,TRUE,CS,,,
4,hu,q,bocsánat,b,o,NEG_VOT,-52,TRUE,,,,,
165,hu,c,bocsánatos,b,o,NEG_VOT,-53,TRUE,,,,,
32,hu,q,bocsáss,b,o,,,,TRUE,CS,,,
32,hu,c,bocsássatok,b,o,,,,TRUE,CS,,,
49,hu,q,bocsátanom,b,o,,,,TRUE,CS,,,
50,hu,c,bocsátom,b,o,,,,TRUE,CS,,,
4,hu,c,böcsületes,b,ø,,,,TRUE,NR,,,
10,hu,c,böfögés,b,ø,NEG_VOT,-73,TRUE,,,,,
32,hu,q,bohém,b,o,NEG_VOT,-85,TRUE,,,,,
4,hu,c,bojtárja,b,o,,,,TRUE,CS,,,
78,hu,q,bokámat,b,o,,,,TRUE,CS,,,
1,hu,c,bokor,b,o,NEG_VOT,-99,FALSE,,,,,
45,hu,q,ból,b,oː,,,,TRUE,CS,,,
165,hu,q,ből,b,øː,NEG_VOT,-110,FALSE,,,,,
14,hu,r,ből,b,øː,NEG_VOT,-65,FALSE,,,,,
149,hu,s,ból,b,oː,NEG_VOT,-122,TRUE,,,,,
52,hu,q,bölcs,b,ø,NEG_VOT,-105,FALSE,,,,,
52,hu,q,bölcsességek,b,ø,NEG_VOT,-86,TRUE,,,,,
50,hu,c,bölcsésszel,b,ø,NEG_VOT,-85,TRUE,,,,,
10,hu,q,bölcsész,b,ø,,,,TRUE,NR,,,
67,hu,q,bölcsész,b,ø,,,,TRUE,CS,,,
165,hu,q,bölcsész,b,ø,,,,TRUE,CS,,,
10,hu,q,bölcsész,b,ø,NEG_VOT,-63,TRUE,,,,,
165,hu,q,bölcsész,b,ø,,,,TRUE,CS,,,
165,hu,q,bölcsészdiplomát,b,ø,NEG_VOT,-73,TRUE,,,,,
165,hu,q,bölcsészeknek,b,ø,NEG_VOT,-109,TRUE,,,,,
49,hu,q,bölcsészettudományok,b,ø,,,,TRUE,CS,,,
165,hu,q,bölcsészkaron,b,ø,NEG_VOT,-69,FALSE,,,,,
165,hu,q,bölcsészkaron,b,ø,,,,TRUE,CS,,,
165,hu,q,bölcsészkaron,b,ø,NEG_VOT,-79,TRUE,,,,,
6,hu,q,bölcsészkarra,b,ø,,,,TRUE,CS,,,
52,hu,q,bölcsnek,b,ø,,,,TRUE,NR,,,
52,hu,q,bölcsnek,b,ø,NEG_VOT,-58,FALSE,,,,,
